id,workclass,fnlwgt,education,occupation,relationship,race,sex,capital-gain,capital-loss,income,age-range,hours-range,nc
20654,Self-emp-not-inc,134286,Some-college,Sales,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20655,Private,26716,10th,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
20656,?,174533,11th,?,Unmarried,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20663,Private,109020,Bachelors,Prof-specialty,Unmarried,Other,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20664,?,158847,Assoc-voc,?,Not-in-family,White,Female,0,0,<=50K,"(75, 100]","(20, 40]",NC-US
20667,Private,424719,Bachelors,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20668,Federal-gov,217647,Some-college,Prof-specialty,Not-in-family,Black,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20671,Private,38455,10th,Other-service,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20672,Local-gov,81054,Some-college,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20673,Private,163215,12th,Machine-op-inspct,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20675,Self-emp-not-inc,127930,HS-grad,Farming-fishing,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20676,Federal-gov,227310,Some-college,Adm-clerical,Unmarried,Black,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20682,Private,154897,HS-grad,Sales,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
20686,?,32533,Some-college,?,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20691,Private,265881,HS-grad,Machine-op-inspct,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20693,Private,193898,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
20696,Private,37232,Some-college,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(60, 80]",NC-US
20700,Private,106976,HS-grad,Other-service,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20701,Private,109015,Some-college,Sales,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
20702,Private,154100,Masters,Sales,Not-in-family,White,Female,27828,0,>50K,"(45, 60]","(40, 60]",NC-US
20706,Private,185132,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20708,Local-gov,50512,Bachelors,Prof-specialty,Not-in-family,White,Female,2202,0,<=50K,"(15, 30]","(40, 60]",NC-US
20710,Private,414525,12th,Farming-fishing,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20711,Private,289148,HS-grad,Craft-repair,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20712,Private,176069,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20715,Private,204829,HS-grad,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20717,Local-gov,32950,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20718,Private,233511,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
20721,Private,83315,HS-grad,Adm-clerical,Unmarried,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20729,Private,202872,Some-college,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20732,Private,187802,Some-college,Tech-support,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20737,Private,274475,9th,Sales,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20738,Private,105244,Some-college,Handlers-cleaners,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
20739,Local-gov,165695,HS-grad,Adm-clerical,Unmarried,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20741,Private,305597,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20743,Private,242768,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20744,Self-emp-inc,201080,Some-college,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
20749,Private,120074,HS-grad,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20750,Local-gov,257588,HS-grad,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20755,Private,35865,Some-college,Handlers-cleaners,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20759,Private,248094,HS-grad,Craft-repair,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20761,Private,213821,Masters,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20762,State-gov,55849,Some-college,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20763,Private,121712,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20764,Federal-gov,164552,Bachelors,Prof-specialty,Not-in-family,White,Male,0,1876,<=50K,"(15, 30]","(20, 40]",NC-US
20768,Private,378460,Bachelors,Adm-clerical,Not-in-family,White,Male,10520,0,>50K,"(15, 30]","(40, 60]",NC-US
20772,Private,193530,11th,Priv-house-serv,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(60, 80]",NC-US
20774,Private,43535,Some-college,Sales,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20776,?,229997,Some-college,?,Unmarried,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20779,Private,197380,Assoc-acdm,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20784,Private,35917,Some-college,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
20785,Private,99385,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20787,Private,241885,HS-grad,Farming-fishing,Unmarried,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20788,Private,24344,Assoc-acdm,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20789,Private,149686,9th,Machine-op-inspct,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20790,State-gov,154432,Bachelors,Machine-op-inspct,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20792,Private,259585,Some-college,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20796,Private,302438,HS-grad,Machine-op-inspct,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20814,Federal-gov,156842,Some-college,Other-service,Not-in-family,Black,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20819,Private,347166,Bachelors,Prof-specialty,Not-in-family,White,Male,13550,0,>50K,"(15, 30]","(40, 60]",NC-US
20821,Private,196797,HS-grad,Transport-moving,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20822,Self-emp-inc,207246,Some-college,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(60, 80]",NC-US
20827,Private,266281,11th,Machine-op-inspct,Unmarried,Black,Female,6849,0,<=50K,"(45, 60]","(20, 40]",NC-US
20830,Private,188352,Masters,Prof-specialty,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20831,Private,359131,HS-grad,Craft-repair,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20832,Private,198824,Bachelors,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20833,State-gov,68393,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20836,Private,121590,Some-college,Prof-specialty,Not-in-family,Black,Male,4787,0,>50K,"(30, 45]","(20, 40]",NC-US
20841,Private,29887,HS-grad,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
20843,Private,126368,Some-college,Adm-clerical,Not-in-family,White,Female,0,0,>50K,"(45, 60]","(40, 60]",NC-US
20845,Private,220696,HS-grad,Machine-op-inspct,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20846,Private,32008,Bachelors,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(60, 80]",NC-US
20849,Private,127016,7th-8th,Priv-house-serv,Not-in-family,White,Female,0,0,<=50K,"(75, 100]","(20, 40]",NC-US
20856,Local-gov,212803,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20861,Self-emp-not-inc,126117,HS-grad,Sales,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20863,Private,296749,Some-college,Machine-op-inspct,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20866,Private,213152,Some-college,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20868,?,253101,Bachelors,?,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
20870,Local-gov,193882,Assoc-voc,Tech-support,Not-in-family,White,Male,0,1340,<=50K,"(30, 45]","(20, 40]",NC-US
20871,Private,71800,7th-8th,Other-service,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(40, 60]",NC-US
20872,Local-gov,170092,Masters,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
20874,Private,359796,Some-college,Sales,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20875,Private,110556,HS-grad,Exec-managerial,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20878,Self-emp-not-inc,224784,Assoc-acdm,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(80, 100]",NC-US
20881,Private,221172,HS-grad,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20889,Private,115066,Some-college,Adm-clerical,Unmarried,White,Female,0,2547,>50K,"(45, 60]","(20, 40]",NC-US
20898,Federal-gov,207537,HS-grad,Adm-clerical,Not-in-family,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20901,Private,198244,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20905,Private,161478,Bachelors,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20916,Private,127768,Some-college,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20922,Private,142977,Some-college,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(60, 80]",NC-US
20924,Private,154882,Prof-school,Other-service,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20926,Private,142566,HS-grad,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20934,Private,262208,Some-college,Other-service,Not-in-family,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20935,Private,236008,Assoc-voc,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20942,Private,214415,Some-college,Prof-specialty,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20948,Self-emp-not-inc,189216,HS-grad,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(60, 80]",NC-US
20950,Private,69306,Some-college,Craft-repair,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20951,State-gov,111224,Bachelors,Machine-op-inspct,Not-in-family,Black,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20955,Private,286750,11th,Machine-op-inspct,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20957,Private,192936,HS-grad,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20958,Private,72743,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
20959,Private,187861,HS-grad,Transport-moving,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20965,Self-emp-not-inc,109609,Some-college,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20966,Private,184402,HS-grad,Other-service,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20969,Private,36385,Masters,Prof-specialty,Not-in-family,White,Male,0,2258,<=50K,"(30, 45]","(40, 60]",NC-US
20972,Private,383306,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20976,Private,37379,Bachelors,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
20978,Private,180477,Masters,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20979,Private,123147,Some-college,Tech-support,Not-in-family,White,Female,4865,0,<=50K,"(15, 30]","(20, 40]",NC-US
20981,Local-gov,107327,Assoc-voc,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20982,Local-gov,146565,Assoc-acdm,Other-service,Not-in-family,White,Female,4865,0,<=50K,"(45, 60]","(20, 40]",NC-US
20990,Private,226949,HS-grad,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20993,Local-gov,40444,Masters,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20995,Private,52753,HS-grad,Craft-repair,Not-in-family,White,Male,0,1504,<=50K,"(15, 30]","(20, 40]",NC-US
20997,Local-gov,305714,HS-grad,Other-service,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(60, 80]",NC-US
20999,Private,291529,10th,Machine-op-inspct,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
21006,Private,339372,Some-college,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21007,Private,101265,Some-college,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(60, 75]","(40, 60]",NC-US
21008,Private,117789,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21010,Self-emp-not-inc,255503,11th,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21018,Private,346480,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21021,Local-gov,127491,HS-grad,Adm-clerical,Not-in-family,White,Female,5721,0,<=50K,"(15, 30]","(20, 40]",NC-US
21022,Self-emp-not-inc,253899,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21023,Private,155232,Bachelors,Protective-serv,Not-in-family,Black,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21024,Private,182437,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21025,Private,530454,HS-grad,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21026,Private,101430,11th,Handlers-cleaners,Unmarried,Black,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21028,Private,90668,10th,Other-service,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21032,Private,117833,Bachelors,Prof-specialty,Not-in-family,White,Female,0,1876,<=50K,"(15, 30]","(20, 40]",NC-US
21033,Private,249686,Prof-school,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
21036,Private,80625,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21039,?,24504,HS-grad,?,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21042,Private,192936,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21049,Private,318763,Some-college,Craft-repair,Unmarried,White,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
21052,Private,321896,HS-grad,Other-service,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21053,Private,145791,Assoc-voc,Tech-support,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21059,Private,184655,11th,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21060,Local-gov,26669,Some-college,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21064,Private,242564,7th-8th,Handlers-cleaners,Not-in-family,Black,Male,0,2205,<=50K,"(30, 45]","(20, 40]",NC-US
21068,Federal-gov,47310,Some-college,Exec-managerial,Unmarried,Black,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21071,Local-gov,265230,Bachelors,Prof-specialty,Not-in-family,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21072,Federal-gov,61885,Bachelors,Transport-moving,Not-in-family,Black,Male,0,2001,<=50K,"(45, 60]","(60, 80]",NC-US
21073,Private,150471,Assoc-acdm,Other-service,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21075,Private,176673,HS-grad,Machine-op-inspct,Not-in-family,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21093,Local-gov,197495,Bachelors,Prof-specialty,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21095,Private,165441,7th-8th,Machine-op-inspct,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21098,Private,396722,Some-college,Sales,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21106,Private,178976,HS-grad,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21107,Private,176185,12th,Craft-repair,Not-in-family,White,Male,0,2258,<=50K,"(30, 45]","(40, 60]",NC-US
21109,Federal-gov,172571,Some-college,Adm-clerical,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21111,Private,148015,HS-grad,Machine-op-inspct,Not-in-family,Black,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21112,Private,199529,Some-college,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,<=50K,"(30, 45]","(20, 40]",NC-US
21119,Federal-gov,186087,HS-grad,Tech-support,Unmarried,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21120,Private,27856,Some-college,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21129,Private,112358,Some-college,Other-service,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21131,Private,247276,7th-8th,Other-service,Not-in-family,Other,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21136,Private,167138,HS-grad,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
21141,Federal-gov,97614,Some-college,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21143,Private,196763,Assoc-acdm,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
21144,Private,306183,HS-grad,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21148,Private,195835,7th-8th,Transport-moving,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21153,Private,247286,Some-college,Sales,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21154,Private,219042,10th,Machine-op-inspct,Unmarried,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21155,Private,224566,Assoc-acdm,Prof-specialty,Not-in-family,White,Male,0,1669,<=50K,"(30, 45]","(40, 60]",NC-US
21162,Self-emp-inc,26502,Bachelors,Prof-specialty,Unmarried,White,Male,6497,0,<=50K,"(45, 60]","(40, 60]",NC-US
21167,Private,106698,Assoc-acdm,Transport-moving,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21169,Private,117251,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21173,Private,143368,HS-grad,Farming-fishing,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21182,Local-gov,187397,Some-college,Protective-serv,Unmarried,Other,Male,1151,0,<=50K,"(15, 30]","(20, 40]",NC-US
21189,Private,101214,Bachelors,Sales,Unmarried,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21190,Local-gov,213019,Masters,Prof-specialty,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21191,Private,207540,Doctorate,Exec-managerial,Unmarried,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21192,Private,145333,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
21202,Private,183083,Some-college,Machine-op-inspct,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21208,Private,285127,HS-grad,Handlers-cleaners,Not-in-family,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21214,Federal-gov,44257,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
21220,Private,317019,Some-college,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21221,Self-emp-not-inc,158451,Some-college,Other-service,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
21222,Private,225883,Some-college,Sales,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21225,Private,26966,Some-college,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
21227,Private,35411,HS-grad,Machine-op-inspct,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21233,Self-emp-not-inc,102583,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21234,Private,225612,Bachelors,Sales,Not-in-family,White,Male,0,0,>50K,"(60, 75]","(20, 40]",NC-US
21237,Private,305259,Assoc-acdm,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21246,Private,95929,9th,Other-service,Not-in-family,White,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
21251,Private,272376,Assoc-acdm,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21253,Private,278924,HS-grad,Sales,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21256,Private,211299,Assoc-voc,Sales,Not-in-family,Black,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21258,Private,182862,HS-grad,Transport-moving,Not-in-family,White,Male,15831,0,>50K,"(60, 75]","(20, 40]",NC-US
21259,Private,46868,Masters,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21260,Local-gov,31365,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,>50K,"(45, 60]","(20, 40]",NC-US
21268,Private,213813,Some-college,Tech-support,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21269,Private,241667,Masters,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21273,Private,129460,10th,Adm-clerical,Unmarried,White,Female,0,2238,<=50K,"(15, 30]","(20, 40]",NC-US
21289,?,155259,Some-college,?,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21293,Private,556902,HS-grad,Other-service,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21294,Private,47907,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21296,Private,189462,Masters,Prof-specialty,Not-in-family,White,Female,0,1504,<=50K,"(15, 30]","(40, 60]",NC-US
21297,Private,90646,Assoc-voc,Adm-clerical,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21304,Private,184833,10th,Craft-repair,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21306,Private,151780,Assoc-voc,Sales,Not-in-family,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21310,Private,273403,Assoc-voc,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21312,Private,97030,Some-college,Other-service,Not-in-family,White,Female,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
21317,Private,207140,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21319,Private,46987,HS-grad,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21325,Private,397280,Assoc-acdm,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21330,Private,178449,Some-college,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21336,Private,322674,Some-college,Handlers-cleaners,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21337,Local-gov,34540,Masters,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21349,Private,146980,HS-grad,Other-service,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(60, 80]",NC-US
21358,Private,190072,Some-college,Exec-managerial,Not-in-family,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
21359,Private,49087,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21360,Private,126622,11th,Handlers-cleaners,Unmarried,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21361,Private,174189,9th,Other-service,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21363,Self-emp-not-inc,377622,Assoc-acdm,Sales,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
21364,Private,157272,HS-grad,Sales,Unmarried,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
21365,Private,78530,HS-grad,Handlers-cleaners,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21366,Private,190391,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
