id,workclass,fnlwgt,education,occupation,relationship,race,sex,capital-gain,capital-loss,income,age-range,hours-range,nc
19899,Private,315868,Bachelors,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
19904,Private,265706,Masters,Sales,Unmarried,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
19906,Private,328518,Bachelors,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
19938,Private,226443,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
19956,Private,179565,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
19963,Private,186420,Bachelors,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
19964,Private,328242,Bachelors,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
19968,Private,145636,Masters,Exec-managerial,Husband,White,Male,0,1977,>50K,"(30, 45]","(40, 60]",NC-US
19971,Private,144133,Bachelors,Exec-managerial,Other-relative,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
19973,Private,312055,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
19976,Private,396482,Bachelors,Sales,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
19981,Private,230592,Bachelors,Tech-support,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
19992,Private,184378,Bachelors,Prof-specialty,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
19994,Private,143851,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20001,Private,230329,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20002,Private,197871,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
20010,Private,152529,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20014,Private,73051,Bachelors,Exec-managerial,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20027,Private,105936,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20039,Private,173243,Doctorate,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
20041,Private,189759,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20045,Private,27051,Bachelors,Adm-clerical,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20046,Private,60414,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20051,Private,162238,Masters,Exec-managerial,Not-in-family,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
20052,Private,87556,Masters,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20063,Private,153516,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20071,Private,377283,Bachelors,Sales,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20081,Private,105363,Bachelors,Exec-managerial,Husband,White,Male,4508,0,<=50K,"(45, 60]","(20, 40]",NC-US
20093,Private,164488,Masters,Prof-specialty,Husband,White,Male,0,1887,>50K,"(15, 30]","(20, 40]",NC-US
20098,Private,224512,Masters,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20104,Private,222294,Bachelors,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20125,Private,252668,Masters,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(60, 75]","(60, 80]",NC-US
20126,Private,86551,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20131,Private,117217,Bachelors,Other-service,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
20142,Private,178623,Bachelors,Prof-specialty,Not-in-family,Black,Female,14084,0,>50K,"(30, 45]","(40, 60]",NC-US
20150,Private,185143,Masters,Exec-managerial,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20160,Private,199439,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20165,Private,206521,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20166,Private,330466,Bachelors,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20175,Private,199314,Bachelors,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NCNon-US-Hispanic
20193,Private,133969,Doctorate,Prof-specialty,Husband,Other,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
20197,Private,178841,Bachelors,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20200,Private,202027,Masters,Adm-clerical,Husband,White,Male,7688,0,>50K,"(30, 45]","(40, 60]",NC-US
20214,Private,117606,Bachelors,Adm-clerical,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20229,Private,202397,Bachelors,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
20232,Private,137304,Bachelors,Adm-clerical,Not-in-family,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20240,Private,241998,Bachelors,Craft-repair,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20243,Private,109133,Masters,Exec-managerial,Not-in-family,White,Male,27828,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
20252,Private,280570,Bachelors,Exec-managerial,Husband,White,Male,3103,0,>50K,"(30, 45]","(40, 60]",NC-US
20255,Private,177211,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
20268,Private,298215,Bachelors,Craft-repair,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
20284,Private,263307,Bachelors,Sales,Unmarried,Black,Male,0,0,<=50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
20288,Private,127875,Bachelors,Tech-support,Wife,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20292,Private,177027,Bachelors,Other-service,Wife,Asian-Pac-Islander,Female,7688,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
20298,Private,137126,Bachelors,Prof-specialty,Husband,White,Male,0,1977,>50K,"(30, 45]","(40, 60]",NC-US
20317,Private,144947,Bachelors,Exec-managerial,Unmarried,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20318,Private,617898,Bachelors,Farming-fishing,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20324,Private,213477,Masters,Sales,Not-in-family,White,Male,0,0,<=50K,"(60, 75]","(20, 40]",NC-US
20326,Private,59367,Bachelors,Machine-op-inspct,Other-relative,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20330,Private,315291,Bachelors,Adm-clerical,Other-relative,Black,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20334,Private,178709,Masters,Machine-op-inspct,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20336,Private,187937,Bachelors,Prof-specialty,Unmarried,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20348,Private,194723,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20367,Private,317809,Bachelors,Exec-managerial,Husband,White,Male,4064,0,<=50K,"(30, 45]","(40, 60]",NC-US
20370,Private,267652,Bachelors,Craft-repair,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20381,Private,178140,Bachelors,Other-service,Husband,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
20383,Private,143589,Bachelors,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
20386,Private,154374,Masters,Prof-specialty,Husband,White,Male,7688,0,>50K,"(30, 45]","(20, 40]",NC-US
20387,Private,132601,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20403,Private,164526,Bachelors,Prof-specialty,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20407,Private,151369,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
20414,Private,56331,Bachelors,Sales,Husband,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20423,Private,148138,Doctorate,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
20444,Private,151089,Masters,Prof-specialty,Husband,White,Male,0,1887,>50K,"(30, 45]","(40, 60]",NC-US
20477,Private,213226,Bachelors,Sales,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(60, 80]",NC-US
20485,Private,81243,Bachelors,Tech-support,Not-in-family,White,Male,0,1876,<=50K,"(30, 45]","(20, 40]",NC-US
20494,Private,355856,Bachelors,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
20507,Private,355320,Bachelors,Prof-specialty,Husband,White,Male,15024,0,>50K,"(45, 60]","(20, 40]",NC-US
20512,Private,151089,Bachelors,Prof-specialty,Husband,White,Male,0,1902,>50K,"(30, 45]","(40, 60]",NC-US
20523,Private,74500,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(15, 30]","(20, 40]",NC-US
20543,Private,136398,Doctorate,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-Asian-Pacific
20549,Private,81280,Bachelors,Farming-fishing,Husband,White,Male,0,0,>50K,"(30, 45]","(60, 80]",NCNon-US-Hispanic
20557,Private,192002,Masters,Exec-managerial,Husband,White,Male,7298,0,>50K,"(30, 45]","(40, 60]",NC-US
20568,Private,336007,Bachelors,Prof-specialty,Husband,White,Male,0,2246,>50K,"(60, 75]","(20, 40]",NC-US
20572,Private,202027,Bachelors,Handlers-cleaners,Husband,White,Male,7298,0,>50K,"(30, 45]","(20, 40]",NC-US
20581,Private,162930,Bachelors,Prof-specialty,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
20602,Private,227397,Bachelors,Adm-clerical,Wife,White,Female,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20610,Private,206667,Masters,Prof-specialty,Wife,White,Female,0,0,>50K,"(75, 100]","(20, 40]",NC-US
20628,Private,197303,Bachelors,Prof-specialty,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20633,Private,323229,Bachelors,Adm-clerical,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20635,Private,102359,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20638,Private,99146,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NCNon-US-Hispanic
20645,Private,320984,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20659,Private,117746,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(60, 75]","(40, 60]",NC-US
20662,Private,69867,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(60, 75]","(40, 60]",NC-US
20663,Private,109020,Bachelors,Prof-specialty,Unmarried,Other,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20666,Private,156728,Bachelors,Adm-clerical,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20667,Private,424719,Bachelors,Exec-managerial,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20683,Private,320744,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20684,Private,138852,Masters,Exec-managerial,Husband,White,Male,15024,0,>50K,"(45, 60]","(40, 60]",NC-US
20690,Private,91959,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20694,Private,139364,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20698,Private,165235,Bachelors,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,<=50K,"(30, 45]","(20, 40]",NC-Asian-Pacific
20699,Private,153326,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20702,Private,154100,Masters,Sales,Not-in-family,White,Female,27828,0,>50K,"(45, 60]","(40, 60]",NC-US
20706,Private,185132,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20712,Private,176069,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20718,Private,233511,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
20731,Private,317378,Bachelors,Exec-managerial,Own-child,White,Female,10520,0,>50K,"(30, 45]","(20, 40]",NC-US
20736,Private,172297,Masters,Adm-clerical,Husband,White,Male,0,1902,>50K,"(30, 45]","(20, 40]",NC-US
20743,Private,242768,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20756,Private,234373,Masters,Exec-managerial,Wife,White,Female,0,1485,<=50K,"(45, 60]","(20, 40]",NC-US
20761,Private,213821,Masters,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20763,Private,121712,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20768,Private,378460,Bachelors,Adm-clerical,Not-in-family,White,Male,10520,0,>50K,"(15, 30]","(40, 60]",NC-US
20780,Private,298635,Masters,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(15, 30]","(20, 40]",NC-Asian-Pacific
20804,Private,186934,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20811,Private,102476,Bachelors,Prof-specialty,Own-child,White,Male,10520,0,>50K,"(15, 30]","(60, 80]",NC-US
20819,Private,347166,Bachelors,Prof-specialty,Not-in-family,White,Male,13550,0,>50K,"(15, 30]","(40, 60]",NC-US
20830,Private,188352,Masters,Prof-specialty,Not-in-family,Black,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
20832,Private,198824,Bachelors,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
20846,Private,32008,Bachelors,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(60, 80]",NC-US
20854,Private,145409,Bachelors,Prof-specialty,Husband,White,Male,15024,0,>50K,"(45, 60]","(20, 40]",NC-US
20865,Private,43235,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
20876,Private,196858,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-US
20896,Private,192107,Bachelors,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
20905,Private,161478,Bachelors,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20910,Private,124692,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
20927,Private,176162,Bachelors,Handlers-cleaners,Own-child,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20937,Private,169496,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20969,Private,36385,Masters,Prof-specialty,Not-in-family,White,Male,0,2258,<=50K,"(30, 45]","(40, 60]",NC-US
20972,Private,383306,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
20976,Private,37379,Bachelors,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
20978,Private,180477,Masters,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
20980,Private,111415,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
20984,Private,284871,Bachelors,Exec-managerial,Husband,White,Male,0,1887,>50K,"(45, 60]","(20, 40]",NC-US
21002,Private,230684,Bachelors,Prof-specialty,Husband,White,Male,5013,0,<=50K,"(30, 45]","(20, 40]",NC-US
21008,Private,117789,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21013,Private,185556,Masters,Prof-specialty,Husband,White,Male,0,1887,>50K,"(30, 45]","(20, 40]",NC-US
21023,Private,155232,Bachelors,Protective-serv,Not-in-family,Black,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21024,Private,182437,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21029,Private,126141,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21032,Private,117833,Bachelors,Prof-specialty,Not-in-family,White,Female,0,1876,<=50K,"(15, 30]","(20, 40]",NC-US
21036,Private,80625,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21037,Private,185407,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
21038,Private,163110,Bachelors,Craft-repair,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21040,Private,159187,Bachelors,Prof-specialty,Husband,White,Male,0,1902,>50K,"(15, 30]","(40, 60]",NC-US
21042,Private,192936,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21046,Private,60288,Masters,Sales,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21050,Private,168138,Bachelors,Protective-serv,Husband,White,Male,0,0,>50K,"(15, 30]","(20, 40]",NC-US
21051,Private,113530,Bachelors,Exec-managerial,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21054,Private,131425,Bachelors,Craft-repair,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21115,Private,88126,Bachelors,Exec-managerial,Own-child,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21126,Private,92968,Bachelors,Exec-managerial,Unmarried,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
21128,Private,122889,Masters,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-Asian-Pacific
21130,Private,176341,Bachelors,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-Asian-Pacific
21161,Private,263005,Masters,Exec-managerial,Husband,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NCNon-US-Hispanic
21177,Private,55720,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21189,Private,101214,Bachelors,Sales,Unmarried,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21191,Private,207540,Doctorate,Exec-managerial,Unmarried,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21192,Private,145333,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(40, 60]",NC-US
21193,Private,107306,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21195,Private,196126,Bachelors,Craft-repair,Not-in-family,White,Male,0,0,<=50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
21199,Private,172571,Bachelors,Prof-specialty,Husband,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21203,Private,99185,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
21206,Private,158680,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
21212,Private,122272,Bachelors,Adm-clerical,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21217,Private,31842,Bachelors,Exec-managerial,Own-child,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21226,Private,202812,Masters,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NCNon-US-Hispanic
21234,Private,225612,Bachelors,Sales,Not-in-family,White,Male,0,0,>50K,"(60, 75]","(20, 40]",NC-US
21245,Private,63503,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21259,Private,46868,Masters,Tech-support,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21269,Private,241667,Masters,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21294,Private,47907,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21296,Private,189462,Masters,Prof-specialty,Not-in-family,White,Female,0,1504,<=50K,"(15, 30]","(40, 60]",NC-US
21298,Private,232914,Bachelors,Adm-clerical,Wife,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21301,Private,137476,Bachelors,Prof-specialty,Wife,White,Female,0,0,>50K,"(15, 30]","(20, 40]",NC-US
21302,Private,100734,Bachelors,Prof-specialty,Wife,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21315,Private,253814,Bachelors,Tech-support,Wife,White,Female,0,0,>50K,"(15, 30]","(20, 40]",NC-US
21333,Private,85572,Bachelors,Exec-managerial,Wife,White,Female,0,0,>50K,"(15, 30]","(40, 60]",NC-US
21342,Private,51461,Masters,Prof-specialty,Husband,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21343,Private,266119,Bachelors,Sales,Husband,White,Male,0,0,<=50K,"(75, 100]","(20, 40]",NC-US
21347,Private,196385,Bachelors,Prof-specialty,Husband,White,Male,15024,0,>50K,"(15, 30]","(20, 40]",NC-US
21359,Private,49087,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21366,Private,190391,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21371,Private,207668,Bachelors,Tech-support,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NCNon-US-Hispanic
21373,Private,188186,Masters,Sales,Not-in-family,White,Female,0,1590,<=50K,"(45, 60]","(40, 60]",NC-US
21375,Private,306908,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(15, 30]","(40, 60]",NC-US
21378,Private,273612,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21379,Private,195555,Bachelors,Sales,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21385,Private,198096,Bachelors,Sales,Husband,White,Male,7688,0,>50K,"(30, 45]","(20, 40]",NC-US
21386,Private,732102,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21392,Private,368140,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21423,Private,291968,Bachelors,Prof-specialty,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21429,Private,118551,Masters,Exec-managerial,Not-in-family,White,Female,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21450,Private,203078,Bachelors,Adm-clerical,Own-child,Black,Male,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21456,Private,210275,Masters,Tech-support,Unmarried,Black,Female,4687,0,>50K,"(30, 45]","(20, 40]",NC-US
21462,Private,132572,Bachelors,Adm-clerical,Own-child,Black,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21463,Private,238185,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
21468,Private,150061,Masters,Exec-managerial,Unmarried,Black,Female,15020,0,>50K,"(30, 45]","(40, 60]",NC-US
21476,Private,157612,Bachelors,Prof-specialty,Not-in-family,White,Female,14344,0,>50K,"(15, 30]","(20, 40]",NC-US
21482,Private,116138,Bachelors,Exec-managerial,Not-in-family,White,Male,27828,0,>50K,"(15, 30]","(40, 60]",NC-US
21489,Private,136841,Bachelors,Prof-specialty,Wife,White,Female,99999,0,>50K,"(45, 60]","(20, 40]",NC-US
21512,Private,255424,Bachelors,Sales,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21514,Private,124692,Bachelors,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21517,Private,288566,Bachelors,Tech-support,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NC-US
21530,Private,463072,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(40, 60]",NC-US
21536,Private,117606,Bachelors,Prof-specialty,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21554,Private,175738,Bachelors,Exec-managerial,Not-in-family,White,Female,0,0,>50K,"(15, 30]","(40, 60]",NC-US
21563,Private,279173,Bachelors,Sales,Not-in-family,White,Male,0,0,<=50K,"(30, 45]","(40, 60]",NC-US
21569,Private,176185,Masters,Exec-managerial,Husband,White,Male,0,0,>50K,"(30, 45]","(40, 60]",NCNon-US-Hispanic
21572,Private,41610,Bachelors,Prof-specialty,Husband,White,Male,0,0,<=50K,"(30, 45]","(20, 40]",NC-US
21573,Private,160703,Doctorate,Prof-specialty,Husband,White,Male,0,0,>50K,"(45, 60]","(60, 80]",NC-US
21581,Private,218899,Bachelors,Sales,Own-child,White,Female,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21585,Private,176514,Bachelors,Adm-clerical,Not-in-family,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21590,Private,175856,Bachelors,Exec-managerial,Husband,White,Male,3103,0,>50K,"(30, 45]","(40, 60]",NC-US
21602,Private,154308,Masters,Exec-managerial,Husband,Black,Male,0,0,>50K,"(30, 45]","(20, 40]",NC-US
21605,Private,100829,Bachelors,Exec-managerial,Wife,White,Female,0,0,>50K,"(15, 30]","(40, 60]",NC-US
21607,Private,122075,Bachelors,Exec-managerial,Not-in-family,White,Male,0,0,<=50K,"(15, 30]","(40, 60]",NC-US
21614,Private,94318,Bachelors,Prof-specialty,Husband,White,Male,0,0,>50K,"(60, 75]","(40, 60]",NC-US
21615,Private,297531,Bachelors,Sales,Own-child,White,Female,0,0,<=50K,"(15, 30]","(20, 40]",NC-US
21638,Private,357540,Bachelors,Sales,Husband,White,Male,0,2002,<=50K,"(30, 45]","(40, 60]",NC-US
21641,Private,167794,Doctorate,Exec-managerial,Husband,White,Male,0,0,>50K,"(45, 60]","(20, 40]",NC-US
21646,Private,125492,Bachelors,Prof-specialty,Not-in-family,Black,Female,0,0,<=50K,"(45, 60]","(20, 40]",NC-US
